person_id,baseline_memory,training,engagement_after,help_seeking_after,memory_after
1919,34.20437030,0,-0.21368128,0.42575382,41.47463455
1920,51.77828280,0,-1.52976621,-0.93151991,55.27137490
1921,55.33901406,1,0.54589620,-1.73902695,56.18489552
1922,42.10522621,0,0.89153089,-0.31665571,44.15389351
1923,50.87618553,0,-0.28477043,-1.39430558,59.74085202
1924,50.51078933,0,0.00931429,0.67200122,46.33772752
1925,43.52534206,0,-0.25592851,-0.19946024,43.86822718
1926,54.26522623,1,1.55322266,2.01100512,47.43711325
1927,45.71175362,0,-0.30904603,2.16744445,39.03887538
1928,53.40264851,1,1.15047548,1.66331506,50.33167135
1929,69.80560545,1,0.90425371,0.59909198,67.51527035
1930,54.60323495,0,1.27757851,-0.66027563,48.62395295
1931,35.57717033,0,-0.32380429,0.58160778,39.31595635
1932,53.17219594,0,0.98038715,-2.03993746,58.87615128
1933,47.05086099,0,0.00891382,-0.01314842,39.84714866
1934,57.05512296,0,0.20297043,1.42220210,57.75208429
1935,56.95045592,1,0.43843081,3.04401309,50.79496328
1936,46.10631324,1,1.41701564,2.97640386,46.16016341
1937,34.47850394,0,-0.07341728,0.37780369,33.15006271
1938,44.04359882,0,0.65131395,0.35591546,45.77317393
1939,56.34168993,1,0.33553179,3.12752426,51.09826594
1940,49.16185407,1,1.34850890,3.18333794,46.88891106
1941,64.57960159,1,1.76295178,-0.05960808,67.08953196
1942,55.62518939,0,0.66989115,-0.51526232,53.35636033
1943,45.22898953,1,0.61143775,0.88665439,54.30086983
1944,61.09950873,1,0.81393827,0.01595494,58.05582630
1945,41.31279364,1,1.96275021,2.14372905,50.64471958
1946,57.15779536,1,0.91398668,1.79094204,55.67793675
1947,46.11771696,0,-0.35324860,-1.03653826,50.44435373
1948,50.75860517,0,0.10290657,-1.17541249,56.15935409
1949,51.54109014,1,1.53848393,1.74900938,47.58819287
1950,46.71729361,0,-0.53636508,-1.70654624,52.91101278
1951,47.05967525,0,-1.04151749,-0.03523670,44.48807629
1952,35.92113447,0,0.10060996,0.36245029,46.31529084
1953,41.24448688,0,-0.61397045,1.14860889,42.80283563
1954,55.21090341,0,-0.63769916,-2.65479572,56.59308583
1955,41.27732848,1,1.74774592,1.41034651,53.07261146
1956,51.48799802,1,0.00375375,-0.04667480,51.62411452
1957,68.08903199,1,0.86839697,-1.40542841,68.78208595
1958,40.31209314,0,-0.57340377,-1.77027268,46.22874478
1959,53.56734340,1,0.57626730,0.84812921,59.19890976
1960,51.44629949,0,0.40018378,1.16812597,45.96723326
1961,48.81706980,0,0.67071435,0.02402957,56.32903008
1962,36.31365074,0,-0.40080850,0.29654456,37.17307482
1963,60.84738252,0,0.76310318,2.21998469,51.38673453
1964,39.86327616,0,-0.24989076,0.67120139,39.45990569
1965,48.44539727,0,0.52243292,0.50507177,48.26178048
1966,43.61853214,0,-0.03885843,1.21197496,47.36253486
1967,36.07083100,0,0.17262524,0.69991260,39.97217504
1968,50.90519290,0,-0.43615555,-0.50980346,54.62086519
1969,63.74029751,0,0.22205583,-0.56626621,60.66277006
1970,53.03141248,0,0.86533128,1.72567554,54.02703846
1971,60.18441049,1,1.25131853,0.76294978,63.04982638
1972,51.08294688,0,-0.35518737,-1.15724131,56.36129665
1973,44.65244458,0,-0.17985082,-0.08876446,43.91880825
1974,50.64300557,1,0.66759275,2.89110219,49.48249681
1975,74.22067728,1,1.75463584,-0.61209746,71.13501547
1976,52.37769345,1,1.37183715,-0.34177398,52.65244363
1977,47.47618894,1,0.44675136,0.12684035,50.29418907
1978,28.23614284,0,0.00552216,-1.13874753,35.82124083
1979,28.17950147,0,1.89030518,1.19089664,29.91522661
1980,47.89434915,0,-0.20563823,0.02882642,45.52567106
1981,40.92817248,0,-0.92116695,1.83227987,42.61079788
1982,49.07625263,0,0.71412584,-1.58365751,53.03531543
1983,34.45642533,0,-0.04710807,-0.40715945,38.48910202
1984,50.91674823,1,2.13352889,1.50498940,59.12529362
1985,44.02478440,0,0.25642825,1.08262201,41.04589220
1986,56.05081075,0,-0.00939372,-1.30709033,54.43914246
1987,36.76010148,0,0.13786295,-2.80098090,42.84232701
1988,61.66560857,1,0.76997243,0.66197577,63.75053590
1989,43.99914814,0,0.99560974,-0.57319424,45.64114047
1990,35.27519755,0,0.97766306,-0.07852814,40.48743123
1991,51.88100378,0,-0.77578380,-0.94674240,49.45379418
1992,66.75249047,1,2.48486062,3.01374960,56.08483627
1993,31.89334691,0,0.66456659,-0.19628343,37.09318492
1994,24.24557575,0,0.34261316,-0.95528572,28.72891752
1995,35.02932444,0,-0.58075468,1.29897102,41.75575248
1996,51.05311340,1,0.87923455,0.01688909,58.73155435
1997,73.21127369,0,0.62230267,1.10144624,63.05661727
1998,56.71794095,1,0.91843318,2.08086341,54.49266382
1999,63.99395738,1,1.96844397,1.13392326,59.72593401
2000,60.16340816,0,0.95007806,-1.17235969,56.61782180
2001,51.25379675,1,1.51211263,1.72797547,50.26726229
2002,49.04382065,0,-1.02914044,1.04943540,44.70777287
2003,48.27661344,1,1.38418761,1.50190037,48.37583177
2004,59.53686575,1,0.40511160,0.35606730,59.83020831
2005,50.84747908,0,-0.42622716,-1.97183003,54.97444830
2006,46.06036257,1,1.02418304,2.81090014,44.89284863
2007,36.36851550,0,-0.37664796,0.77607970,33.86537455
2008,32.12811018,0,0.62558927,-0.85686787,45.25048222
2009,45.38895092,0,-0.44499159,0.20601092,46.70099075
2010,36.66081752,0,-0.52040003,2.04066465,32.48829403
2011,67.57678286,1,2.15803332,2.43717436,64.43199338
2012,46.77315352,0,1.47463809,-0.76286192,57.66361853
2013,51.84096715,1,1.72792051,1.89897865,50.94658975
2014,42.60116359,0,0.70312878,0.41036944,45.75506642
2015,40.87878817,0,0.37353613,0.58514589,41.38209013
2016,48.89411337,0,0.21158622,1.56022822,45.95993447
2017,43.43372543,1,0.34260263,1.18028576,52.50391189
2018,28.42831726,0,-0.54497933,1.40757665,36.43997280
2019,41.02357013,1,0.60727943,1.03698489,42.25723324
2020,41.73093755,1,0.35912440,1.36890652,47.50831762
2021,61.55370347,1,2.40839822,0.90588399,63.47169789
2022,52.07342275,0,0.20723081,0.55902287,53.52802915
2023,54.05428258,1,1.15226143,0.94012547,49.62993594
2024,40.61857454,0,0.60093440,1.79818781,40.99115543
2025,59.51875201,1,0.95340962,-0.64868897,61.24005152
2026,43.55560369,0,-0.40425023,1.91290725,44.69662710
2027,38.28811980,1,1.50596365,2.88289513,40.55992645
2028,42.01826552,0,-0.22643852,-0.61266327,46.02018875
2029,39.66119547,1,0.58590276,3.21749640,41.38064260
2030,41.67956087,0,-1.14058182,-1.20298453,46.37418146
2031,47.77407177,0,-0.23335158,0.04281446,53.02022832
2032,57.98343990,1,1.78729342,-1.57601280,62.64881941
2033,30.40579655,0,-0.08060254,0.27380254,36.44380975
2034,47.57284048,1,0.63387228,0.24603809,50.52447322
2035,69.67816087,1,1.20620443,0.00429181,70.43806757
2036,60.45703990,1,1.24108600,2.65059549,54.26830411
2037,61.13017034,1,0.62614644,1.63211872,54.40285127
2038,69.53557542,0,1.23121091,-1.14495419,71.84418554
2039,58.74129999,1,1.20315589,0.19565806,58.29179121
2040,36.53544404,0,0.26222186,1.39845894,43.87057435
2041,46.92070357,0,0.77438802,-0.72817819,54.36445156
2042,50.57670304,1,1.96217896,0.21685585,51.91180035
2043,52.41265297,1,1.44931558,2.37701834,53.91922060
2044,54.04306934,1,-0.48341946,-0.05739902,55.64169580
2045,65.29057093,0,0.13204488,-2.55419162,60.05759258
2046,60.96699476,0,1.31346976,0.24814396,59.72047742
2047,57.24561555,1,-0.00446605,0.80768924,58.71179335
2048,49.13339717,0,0.52251389,0.06959602,45.03365201
2049,45.47890979,0,1.16041435,-1.47154890,42.56117740
2050,64.70463080,1,1.57163024,-0.03148690,68.63606758
2051,45.29832965,0,-0.03268225,-0.19024216,46.70662916
2052,54.86707121,0,-0.24542921,1.01808495,50.46336210
2053,37.79794038,0,-0.56481144,-1.93266328,46.89131620
2054,57.10816096,1,2.38171751,3.97039139,53.15158984
2055,33.02719271,0,-0.18351253,-0.16847821,36.16038556
2056,41.47124975,0,-0.10544076,2.42476722,37.83569999
2057,69.72900341,1,0.24903965,3.72983692,68.10201674
2058,68.44209782,1,0.21914681,1.28496548,68.01170556
2059,50.88816830,1,1.54037023,-1.50979509,58.92588666
2060,31.22257865,0,0.64581764,1.33776953,34.76745719
2061,44.33550977,0,-0.09299877,0.01604931,46.48290744
2062,43.76437212,0,-0.55931746,-0.47221367,47.41282065
2063,48.68504686,0,0.36490380,-1.16835583,49.51187071
2064,52.18961405,1,0.81001803,2.23294070,46.71639294
2065,46.62345829,0,-1.30923352,1.93905056,41.20043820
2066,62.13747574,1,0.15418537,1.64679952,57.04241870
2067,48.08202790,0,-1.49060311,2.15415292,36.63838869
2068,61.45039424,1,1.65301069,3.81212532,59.45260177
2069,61.98934093,1,1.27265511,0.81875598,59.99799087
2070,49.63853745,1,0.68384734,2.25890943,44.66307413
2071,54.00878593,0,-0.78415792,1.03932560,48.47087978
2072,47.14007548,1,1.43220043,3.23936176,49.31852539
2073,57.96039417,0,0.89802837,0.02944908,54.18494522
2074,46.99090730,1,0.73286967,1.26237295,51.30009819
2075,58.27114047,1,-0.09292807,-0.11856169,60.52545135
2076,54.84061811,1,1.34014771,1.95794039,53.56371618
2077,65.16157705,1,1.67970987,1.63635029,59.18594895
2078,52.74545974,0,0.59454024,-0.20586607,48.59280724
2079,46.21636246,0,0.21347901,-1.47772723,52.06330593
2080,68.31891501,0,-0.30578254,-1.10039912,65.90668435
2081,52.25117985,1,1.10468418,3.11927213,49.70977542
2082,34.73488549,0,0.41620893,-0.61108598,37.84258128
2083,41.47318818,0,-0.27661867,-0.57999332,48.86069828
2084,50.32891899,0,0.35490955,0.37585833,50.89048066
2085,47.02574062,0,0.57999054,0.79623349,50.07314819
2086,47.34559907,0,-0.17009763,0.36017918,45.21580052
2087,47.59784064,1,1.29540422,0.75545655,48.99869811
2088,59.25555569,1,2.87483987,3.20217330,52.07981564
2089,59.56176656,1,1.16494649,1.66269905,55.03411469
2090,45.12018537,1,2.49963262,1.44094693,46.46642088
2091,39.42984124,0,-0.03138397,-0.10423658,42.94687171
2092,54.28093252,1,1.07546270,0.07645857,64.41466927
2093,49.31855133,0,-0.41133249,2.19210483,47.09331823
2094,63.92526438,1,2.26969719,0.49801869,67.93611866
2095,46.63998112,0,-0.52067311,-1.92206622,46.16974065
2096,49.24948656,1,1.14364824,0.46671997,50.49066023
2097,52.92360404,0,-0.71348419,-0.01419033,53.53829463
2098,46.58310369,1,1.45655852,3.55316992,53.36558869
2099,48.69546168,1,0.54128702,0.85983855,51.74215554
2100,46.23445077,0,0.14220523,2.11240572,41.58778073
2101,57.76385764,0,0.11935489,-0.42498130,48.31697251
2102,59.52886697,1,1.60616238,0.96221040,63.82422207
2103,53.48049986,1,1.28339103,1.33474972,55.31590095
2104,65.65288182,1,1.01773577,2.23579439,60.76472909
2105,67.89524001,1,1.14512708,1.51370803,61.93619710
2106,38.87923293,0,-0.26056229,1.45670919,41.06067526
2107,56.53704281,0,-1.59950867,0.82780381,45.98504554
2108,40.65579731,0,0.03539379,0.76227773,38.89739110
2109,44.40627442,0,0.62631175,-0.24142387,49.60671487
2110,47.27003074,0,0.18027225,-0.45254967,47.87060744
2111,40.63283906,0,1.51007765,0.11758904,44.46401429
2112,41.60312954,0,-0.26503776,1.54776510,39.35598167
2113,42.17450225,0,-0.17818006,-1.50965269,43.25318893
2114,61.47024032,0,0.03195283,0.45114694,55.77704076
2115,55.57923758,0,0.36652649,0.68892197,55.77081762
2116,51.64246262,0,-1.05253154,1.58662017,47.03228903
2117,54.18604659,0,-0.47243597,1.86098333,51.65240153
2118,56.72073776,0,-0.03779768,-1.73601112,56.09518759
2119,40.95106359,0,0.13117446,-1.38628432,44.44212520
2120,57.91342212,1,2.60026424,0.81737728,59.34899220
2121,47.48256364,0,-1.45603424,-0.90972918,54.44742653
2122,49.45091010,0,0.01381113,0.34491180,52.08668529
2123,62.84330422,1,0.40466917,-0.08671063,59.17158698
2124,37.93882091,0,-0.05574226,1.95938918,39.33356221
2125,47.33493568,1,1.69969066,-1.26646651,62.04192476
2126,49.56555061,1,0.98356181,1.22619784,51.31234834
2127,55.99599570,1,2.33135295,2.95325579,51.86758703
2128,57.28238593,0,-1.32460799,1.09048448,48.81850001
2129,52.07975835,1,-0.03331694,2.86233429,47.09102957
2130,31.86459114,0,1.61843128,1.33384657,33.60071096
2131,38.72516214,1,2.34439068,1.55505783,44.46839236
2132,54.11430835,1,1.11677578,0.33728165,55.06078321
2133,60.76935021,1,0.63469971,0.69023194,58.40388998
2134,50.28251402,1,0.79144201,2.24337616,53.19398153
2135,46.55334646,0,-0.93738518,-1.13739777,55.10325764
2136,57.93359512,1,1.38547178,-0.92718502,65.82790644
2137,61.12715633,1,1.27150795,3.09207185,59.40282801
2138,41.95575325,0,0.45473553,-0.68609085,47.42166482
2139,41.14405158,0,-0.04741217,1.35642790,43.33269169
2140,51.25206959,1,0.54035857,1.27081409,48.88044436
2141,51.84695105,1,1.03594341,1.78736549,46.83022870
2142,23.82353324,0,-0.14757901,-1.87830460,30.34530253
2143,51.18009569,1,1.68094140,-0.61960873,53.47329446
2144,46.36900794,1,1.09527182,2.73454811,42.62449735
2145,58.11435166,0,1.25857001,-1.63754349,62.48885937
2146,38.06190112,0,-0.72878669,0.54628878,44.99975921
2147,50.29968572,0,-0.36734925,-1.78506307,51.86320413
2148,58.86453396,1,-0.24974519,1.83626707,60.66946616
2149,52.88650608,0,-0.52673514,2.30626418,48.21670757
2150,40.93240465,0,0.37685509,0.47444115,39.23478831
2151,40.90566456,1,0.86338517,2.08439193,49.04945099
2152,37.09500164,0,-1.06614553,0.95577242,41.09868876
2153,61.74446680,0,1.29217806,-0.08124401,52.07410375
2154,47.93068235,0,-0.95545566,0.90353240,47.91670685
2155,50.80981178,1,1.52455978,2.64172262,48.70600688
2156,61.19914618,0,0.52606678,-0.97543923,62.52307435
2157,37.19112727,0,-0.24269221,-1.07317496,43.16438995
2158,54.15356971,1,0.93430070,2.41556824,47.15683636
2159,43.97583336,1,1.42035833,1.28545009,44.33013425
2160,63.20244236,1,-0.04592200,1.67111283,61.85306009
2161,59.08200510,1,1.10474667,1.34335605,64.18105697
2162,36.21351406,0,-1.33381636,0.84934091,37.99302121
2163,62.46711807,1,0.79892114,-0.00218622,60.64625698
2164,50.29332126,0,-0.57645573,1.32358229,48.33982886
2165,26.84146853,1,1.11704638,-0.65985465,39.73103266
2166,52.30517380,0,0.75461725,-2.66480088,58.70614057
2167,60.96530974,1,1.16579271,-0.46857223,61.44066243
2168,33.47372239,0,-0.36053125,-1.24966858,42.89560864
2169,48.32984437,1,1.33095579,1.13918943,51.66414641
2170,56.02330873,1,0.76495435,0.91987930,57.19366870
2171,40.45346003,0,0.56478439,0.38454284,44.46033292
2172,54.47743663,0,-0.47562224,1.47592894,45.06417608
2173,34.91256936,0,-0.12532263,-2.07258979,44.09456833
2174,57.63332786,0,-0.20037788,0.52865890,56.96549178
2175,34.86492727,0,-0.14269809,-0.06431157,37.01190594
2176,64.27515899,1,0.10935383,4.06582694,56.54513561
2177,49.57649578,0,-0.14638703,0.67830940,46.15866250
2178,45.35275904,0,0.53238757,-2.86773151,53.29576982
2179,40.39921502,0,-0.39656348,-0.38224852,44.89258882
2180,52.50060687,1,2.06812744,0.20768688,52.40250900
2181,57.96011791,1,1.72915863,0.70102831,63.96482528
2182,50.36650365,0,-0.30235009,-1.31255593,52.42983456
2183,49.64701149,0,-0.62810478,-1.51014478,53.89454026
2184,53.51262429,0,-0.75674110,0.29043478,49.43301951
2185,54.63044762,0,0.28384339,0.19419221,57.30886251
2186,50.49419881,0,-0.33401217,0.56699981,44.88188859
2187,45.58397436,0,-1.24399334,-0.72516466,56.76222229
2188,57.35865514,1,2.53644094,1.50579951,58.63380096
2189,46.95428716,0,-0.77486923,-2.62644894,48.46089745
2190,48.24194082,0,-0.72154421,0.34012577,45.33592965
2191,47.52502586,0,-0.64152266,0.01994652,42.54713891
2192,47.08572269,1,0.31988271,0.61309733,50.55078065
2193,50.87951412,1,0.54594258,4.18150493,43.53564469
2194,63.46170972,1,0.55108207,-1.43204717,61.88389965
2195,62.32171304,1,2.19497786,2.26080271,56.36602050
2196,54.28191695,1,0.21812779,2.20240084,51.22529028
2197,60.07581552,1,0.28947299,2.68897122,58.58608774
2198,39.65749049,0,-0.88581274,0.40249437,44.96457591
2199,53.89229492,1,1.85627367,0.75464294,57.46617254
2200,67.40364646,1,2.60802625,2.16509384,64.61944893
2201,46.37957602,0,-0.11882856,-0.01529997,47.59422516
2202,36.02029180,0,0.34426395,-0.27295946,38.26900329
2203,47.82482527,0,-1.37935050,0.48800581,48.41641616
2204,44.39382463,1,0.86039411,0.60996565,45.39617669
2205,53.66893779,1,0.88766596,0.75026368,56.59628515
2206,38.65907876,0,0.21340448,-2.51866842,44.78121085
2207,50.24490216,1,0.98313434,0.80864810,53.64110555
2208,57.47923609,0,1.72198400,-1.32491688,59.32441405
2209,57.08233892,1,1.16767563,2.55403830,58.78101569
2210,55.13747238,0,0.04855149,2.08950073,47.53582913
2211,41.28660627,0,-0.83592824,-0.20426761,40.57539327
2212,43.70836635,0,0.02734258,1.31526221,42.00189245
2213,52.79502568,1,0.68617402,1.30762334,49.78691205
2214,43.72341439,1,1.55094619,0.20753595,49.95996099
2215,50.73502362,0,0.05856429,-1.66114854,57.97308932
2216,52.53369436,1,2.50256131,0.22411332,52.92952836
2217,63.94571363,1,1.58794541,1.98953836,60.45479887
2218,57.09812394,1,2.17121730,0.71179392,60.77494021
2219,55.04620996,0,1.00137507,0.42915236,51.84177419
2220,58.11326775,0,-0.46819494,1.66129060,48.14885653
2221,59.30343741,1,1.16483292,3.53728144,55.32322460
2222,22.12922789,0,-1.03675504,0.10556650,26.30787105
2223,45.24930026,0,-0.32461186,-0.31303564,42.78501114
2224,51.36111406,0,0.44092038,-0.06156310,49.58211888
2225,35.13809836,0,-0.53296795,-2.00039405,43.21972334
2226,41.99229551,0,-0.30225246,-0.33156139,45.47676778
2227,45.11912243,0,-1.20052699,-2.05795485,55.40910714
2228,56.19124005,0,-1.87897403,0.56789616,51.75006352
2229,58.64369877,1,1.30662576,2.22088971,53.82306635
2230,48.52565947,0,0.49713132,1.81733295,40.23374410
2231,38.73722768,0,0.81957664,0.23125922,44.35383509
2232,51.62505596,1,0.69619239,1.07066065,51.30200876
2233,58.21872496,0,1.20013253,-1.45379284,58.93638008
2234,46.11491100,0,-0.01999476,-0.01375576,43.70818997
2235,37.56918266,0,0.41972566,2.55433791,34.74986630
2236,49.86506606,1,1.27789573,1.77994978,53.20235497
2237,50.07887994,1,2.26232175,-0.78572434,62.13491685
2238,31.60483084,0,0.37003487,0.38042970,35.81904041
2239,44.89103190,0,0.33053371,-1.10984322,47.63288180
2240,46.01696211,0,0.72251659,-0.13242311,47.32659680
2241,39.39370594,1,1.83608293,2.97086609,43.71591284
2242,55.68483956,1,0.85957693,2.38295989,57.20859150
2243,67.25239322,1,1.34981503,1.88796422,69.42503392
2244,39.23224932,0,-0.54141473,-0.28459017,41.71626561
2245,44.84550651,0,-0.45737006,-1.51494285,48.43002671
2246,40.12929589,0,0.40236348,-2.32727796,47.14621708
2247,69.59440662,0,-0.24819274,3.19140057,61.42806151
2248,51.12462433,0,0.55274284,-0.41346016,58.71096876
2249,53.61660931,1,1.85444384,1.04531878,54.38154836
2250,50.66622132,0,-0.59622880,-0.52515154,56.18442580
2251,54.45004732,1,0.57227473,2.65768227,53.83236797
2252,44.07985305,0,0.51172378,0.71548341,51.86684429
2253,46.55726802,0,0.57080114,-0.84001520,50.28395805
2254,48.58750567,1,1.53453404,1.10015121,55.09952566
2255,30.97339696,0,-0.60641406,-0.85523678,38.38572814
2256,45.84579837,1,2.77069735,1.17600552,50.01322427
2257,40.22996343,1,1.72179078,1.93825265,50.82884529
2258,47.38562252,0,-1.09178543,-0.52503601,49.83389755
2259,43.56315950,1,0.75607087,0.95626046,43.40711727
2260,46.60254055,0,1.42136472,-0.22047586,48.18426646
2261,51.67997326,1,-0.01953442,1.51185533,53.54947096
2262,53.42143041,1,-0.32826450,0.14096743,54.46881211
2263,56.38361346,0,-0.71285073,-0.73476774,55.57082101
2264,54.75267658,0,-0.82359137,-1.03642368,54.85666059
2265,48.89625723,0,-0.62387739,1.38944928,53.23739192
2266,34.64549486,0,0.28629054,0.40668863,42.52007542
2267,56.90157009,0,-0.04978120,-0.86684050,56.28803896
2268,61.60296150,1,1.40453712,-0.90792797,62.62321388
2269,60.75472222,1,2.18697396,1.74720954,59.61726578
2270,63.92949674,1,1.55940199,0.85175808,60.18586247
2271,51.36954852,1,2.22478249,1.22665641,52.11987593
2272,62.52275459,1,0.95922666,2.37404315,58.62526526
2273,60.53960071,0,-1.32287707,1.88258755,50.25096783
2274,63.43668428,1,1.04604864,0.21907291,67.57830908
2275,36.78794892,0,0.36639102,2.53812210,31.39124963
2276,53.78760160,1,1.46999407,0.75175665,52.21300298
2277,46.07895293,0,-0.42657530,-2.19190997,53.94577013
2278,49.82791629,0,-0.26627505,0.37413676,47.65186766
2279,47.36984169,0,-0.21331274,0.75974287,47.79856249
2280,49.95405725,0,0.39335961,-0.23763042,53.08372459
2281,43.53505856,0,-0.06656728,-1.55782370,50.16690708
2282,50.78329324,0,-0.44122048,0.03513582,54.75352076
2283,61.18942610,1,1.50996694,0.85279919,59.21048678
2284,38.46168099,1,0.40393717,2.98740589,39.75817508
2285,52.15954369,1,1.46036600,2.73309875,54.85787947
2286,50.68059233,0,0.22155633,1.46922208,52.46695951
2287,50.06297563,0,0.41221035,0.42342101,53.32260131
2288,53.04526558,1,2.09472930,1.33687640,57.68190724
2289,39.22653357,0,-0.19077245,0.74259804,43.70975240
2290,40.02064886,0,0.61316218,0.62060913,38.84067327
2291,57.41349187,1,1.72501902,3.29551541,60.27469140
2292,54.01627594,0,0.49393416,-0.55865940,55.84516092
2293,49.21915715,0,-0.06651384,-1.06046586,52.91515986
2294,56.91041512,0,-0.45029213,-1.67651268,53.99633476
2295,43.41649850,0,0.31617281,3.16661959,40.54015468
2296,44.65474550,0,-0.59179099,1.34766167,43.94057934
2297,30.40928920,0,-1.16474720,-0.52810381,41.23530043
2298,53.43942720,1,0.31756284,0.61321114,54.10526884
2299,39.40259661,1,1.77952237,2.82271447,44.38934849
2300,50.25453994,1,1.20480270,0.76028863,54.52344820
2301,47.92804563,1,2.43313696,1.23467227,51.01418418
2302,43.75788219,0,-0.99007541,-0.94415402,44.41624138
2303,64.77638314,1,1.46834943,2.32770647,59.98959672
2304,58.27813338,1,2.28547555,2.19058431,57.48758290
2305,52.37447519,1,1.47011393,0.66438894,51.60620037
2306,43.72525318,0,1.27819813,0.47911610,48.60622684
2307,46.09760786,0,0.02403348,-1.27450824,53.93791068
2308,43.19296104,1,1.70501189,2.56288118,50.72202851
2309,52.16787366,0,-0.02304100,-3.01490350,56.67776467
2310,49.44460678,0,-0.25363690,-0.06671364,49.24092884
2311,40.01855972,0,0.40808515,-1.45590422,49.70931637
2312,66.50530131,1,1.34131454,2.37578259,61.88303578
2313,22.48401030,0,1.60870438,-0.30604006,31.77082713
2314,53.47532819,0,-0.06356323,0.14473342,49.09931559
2315,55.01006827,1,2.49871452,1.24230035,57.15080047
2316,55.45660586,1,1.27567962,1.55635909,54.35545437
2317,39.39446889,0,-0.38112566,0.87850048,36.59723894
2318,45.03018645,1,1.36925801,3.05263588,51.05587113
2319,34.82468220,0,1.33909621,2.10401914,35.72550382
2320,80.64573969,1,0.40759576,0.04031123,71.06585920
2321,48.41260970,0,0.71939342,1.18252345,46.62581924
2322,38.81911811,0,-0.59947445,-1.92404890,42.42019719
2323,46.36770654,0,-0.17426474,-1.34734390,47.75565198
2324,55.25506153,1,-0.30862838,1.82555754,43.75188870
2325,56.13034972,1,0.82014571,-0.73261116,60.03524074
2326,49.02010999,0,1.50923247,-1.29539385,51.34662647
2327,54.46934356,1,0.54260609,0.23713475,56.37466210
2328,50.97288621,1,1.13091763,0.36319654,59.61059055
2329,56.77483245,0,0.10396377,2.81878694,45.01852925
2330,52.50483384,1,1.15833119,1.43351267,54.52295071
2331,37.21629112,0,0.33512429,-1.44015813,44.08948979
2332,39.64201973,0,-0.73090344,0.10413001,41.90844970
2333,58.37599693,1,-0.45174680,1.99823983,49.48225426
2334,69.31959942,1,1.55403048,2.53568052,64.41017469
2335,64.88854619,1,3.25006611,1.51689861,65.62071986
2336,50.70748472,1,1.68714845,0.11546371,55.85303208
2337,49.80565069,0,-0.73313867,-1.33833572,45.36058613
2338,33.46802370,0,0.24581192,3.10559899,33.20965389
2339,39.41254518,0,-0.36549364,-0.74100150,45.15470421
2340,36.73162145,1,0.78351644,0.09061644,48.99969892
2341,51.68078441,1,1.27664788,0.65948493,47.29343120
2342,47.28479028,1,0.81226865,1.72092818,45.81620312
2343,62.37238852,1,0.16723276,0.40036361,57.18347603
2344,48.22774961,0,0.83207652,0.22984819,49.28771272
2345,45.41874468,1,0.62933340,3.21269374,42.30712674
2346,47.94142987,0,0.68281594,0.11443514,50.35103843
2347,37.76880180,0,-0.15917536,0.23470912,39.33035029
2348,58.18039944,0,0.73172607,-2.41826325,64.99772108
2349,47.69206681,1,0.99875657,2.56322039,52.17140278
2350,53.55783304,1,1.67781504,-0.46932522,62.15619201
2351,48.74958758,0,0.10519848,0.65159950,47.97729653
2352,52.23747688,0,0.32835480,0.01307163,50.87333025
2353,49.81883500,1,-0.25219687,1.10183860,53.64929413
2354,61.59966624,1,0.50104046,-0.89289132,70.77858930
2355,42.17052155,0,0.84428623,0.52223401,39.79766789
2356,56.42514468,1,1.09985060,1.24163811,54.92345604
2357,49.76475478,1,1.22208714,0.48864762,50.70486043
2358,45.15988483,0,1.03638181,0.87850771,45.78749138
2359,32.63327050,0,0.03115668,1.31019068,34.96260939
2360,60.73554097,1,1.95908202,0.06977895,64.58259673
2361,34.42583470,0,-0.88029384,2.34039722,30.47556878
2362,63.45680564,1,0.89823248,1.07984118,63.30729037
2363,75.74154134,1,1.70918148,2.98422235,65.82310530
2364,39.53819036,1,-0.44374914,4.29570183,36.85958700
2365,47.57116428,0,0.18493331,2.32664621,49.72240061
2366,61.06701241,1,1.74374627,1.94359689,62.97305486
2367,56.50901830,1,-0.24490527,0.96860750,63.84929047
2368,56.94574226,1,0.90062405,2.27534682,53.02057929
2369,61.95320452,1,1.01518608,1.16004533,64.22740971
2370,52.79757811,0,0.07166370,-0.68548711,51.48811455
2371,55.64625752,0,-0.69888541,-0.13349476,53.11356604
2372,45.45270366,1,1.92707999,1.65962742,48.32233510
2373,43.80786715,0,-0.51767347,-1.19975474,47.14152083
2374,43.70390227,0,0.77397416,-0.15897771,43.99672109
2375,41.17038966,0,0.24173371,-0.36152894,44.28826783
2376,38.15209338,0,1.23193556,-1.61758308,46.71031780
2377,44.93936301,0,0.27148803,0.70566330,42.11655388
2378,64.71217970,1,1.30964982,1.19420752,61.17403816
2379,46.66302707,1,1.60824520,2.21836102,48.27926414
2380,45.60513044,0,-0.97567444,-0.85842413,50.04610515
2381,40.23720102,0,-0.62282867,-1.39470321,39.83692427
2382,42.54931856,0,-0.49946141,-0.63274523,46.64184970
2383,42.67889055,0,1.60614335,1.75529372,47.38647701
2384,60.21900838,0,-0.09504895,1.97993658,54.13870351
2385,41.40683064,0,-0.57240294,-0.65160452,37.11092666
2386,48.46235421,1,1.33990052,0.91028309,46.71277217
2387,47.09985518,0,-1.27518231,0.23353714,41.33108349
2388,45.42094355,1,1.48846071,-0.16117427,52.34295262
