applicant_id,diagnostic_score,centered_score,tutoring_eligible,baseline_gpa,end_term_math_score
RD2027,78.073586,18.073586,0,2.836966,87.871019
RD2028,78.010763,18.010763,0,3.192977,88.202493
RD2029,71.628294,11.628294,0,2.946712,75.212602
RD2030,51.401953,-8.598047,1,2.192948,68.920367
RD2031,56.389438,-3.610562,1,2.960543,64.316426
RD2032,64.703298,4.703298,0,3.033155,68.35067
RD2033,49.732301,-10.267699,1,1.927685,71.961681
RD2034,56.319476,-3.680524,1,2.512035,67.40393
RD2035,62.342864,2.342864,0,2.218912,67.160059
RD2036,41.410943,-18.589057,1,2.407543,65.017049
RD2037,62.670281,2.670281,0,3.088507,68.139193
RD2038,58.418293,-1.581707,1,2.532714,67.021927
RD2039,56.399218,-3.600782,1,2.173666,72.557662
RD2040,67.23596,7.23596,0,3.204494,68.779091
RD2041,45.865316,-14.134684,1,2.170645,67.675943
RD2042,61.608565,1.608565,0,3.411114,68.990333
RD2043,69.641148,9.641148,0,2.910016,70.230593
RD2044,67.916876,7.916876,0,2.924223,71.814609
RD2045,62.8305,2.8305,0,2.562704,77.464983
RD2046,55.723825,-4.276175,1,2.991844,64.839096
RD2047,54.915151,-5.084849,1,2.55719,68.053418
RD2048,62.482559,2.482559,0,2.245486,63.013493
RD2049,63.064643,3.064643,0,2.619463,69.937133
RD2050,56.946519,-3.053481,1,2.753445,69.179506
RD2051,70.533343,10.533343,0,2.751919,69.08018
RD2052,66.559738,6.559738,0,2.776864,71.286992
RD2053,72.396659,12.396659,0,3.006285,79.344006
RD2054,66.768528,6.768528,0,3.26637,63.524449
RD2055,74.192218,14.192218,0,2.832969,75.211887
RD2056,55.864826,-4.135174,1,2.507094,69.12398
RD2057,62.296013,2.296013,0,2.828449,69.911285
RD2058,56.586191,-3.413809,1,2.716771,68.183398
RD2059,49.75576,-10.24424,1,2.239997,65.706475
RD2060,66.017921,6.017921,0,2.758935,78.0812
RD2061,72.100535,12.100535,0,3.062494,74.469711
RD2062,63.711645,3.711645,0,2.829328,66.370127
RD2063,61.189133,1.189133,0,2.994347,74.167859
RD2064,48.643291,-11.356709,1,2.206751,66.798839
RD2065,55.314626,-4.685374,1,2.802557,77.238007
RD2066,49.087283,-10.912717,1,2.343919,69.709751
RD2067,63.933565,3.933565,0,2.838666,75.803322
RD2068,58.676993,-1.323007,1,2.714768,61.804171
RD2069,79.999999,19.999999,0,3.164768,81.947686
RD2070,47.896087,-12.103913,1,2.330263,65.570626
RD2071,56.797707,-3.202293,1,2.719086,62.953535
RD2072,57.749109,-2.250891,1,2.778058,76.678914
RD2073,57.614463,-2.385537,1,2.749771,65.995385
RD2074,60.169582,0.169582,0,2.716491,75.654202
RD2075,50.953753,-9.046247,1,2.431842,61.731244
RD2076,61.791256,1.791256,0,2.784857,63.806342
RD2077,50.579026,-9.420974,1,2.841912,72.133074
RD2078,51.288455,-8.711545,1,2.435011,59.700381
RD2079,45.419496,-14.580504,1,2.11349,64.161902
RD2080,51.709814,-8.290186,1,2.5326,66.576667
RD2081,79.999999,19.999999,0,2.796667,75.672043
RD2082,73.926622,13.926622,0,3.077718,78.15504
RD2083,62.101401,2.101401,0,3.2798,71.384809
RD2084,52.202144,-7.797856,1,2.785375,70.733275
RD2085,45.708033,-14.291967,1,2.122632,62.545026
RD2086,42.138628,-17.861372,1,2.438118,62.66946
RD2087,60.423063,0.423063,0,2.737159,70.109334
RD2088,67.459692,7.459692,0,2.721778,74.659834
RD2089,47.456553,-12.543447,1,2.425318,65.979689
RD2090,69.422624,9.422624,0,2.688388,68.397891
RD2091,45.555268,-14.444732,1,1.914015,62.12498
RD2092,40.000001,-19.999999,1,2.303023,77.203603
RD2093,72.329221,12.329221,0,3.433398,72.270709
RD2094,61.133309,1.133309,0,2.636142,68.671403
RD2095,68.65129,8.65129,0,2.571883,67.531957
RD2096,55.69232,-4.30768,1,2.086474,72.400297
RD2097,44.66457,-15.33543,1,2.729623,67.893456
RD2098,53.557296,-6.442704,1,2.77354,67.244428
RD2099,67.802813,7.802813,0,2.72009,74.954096
RD2100,60.629556,0.629556,0,2.972584,72.392888
RD2101,56.540145,-3.459855,1,2.483381,73.731282
RD2102,57.951521,-2.048479,1,2.665752,59.63393
RD2103,66.355356,6.355356,0,2.883012,73.313323
RD2104,64.593368,4.593368,0,2.873235,69.023649
RD2105,46.500277,-13.499723,1,2.369488,69.511257
RD2106,50.449367,-9.550633,1,2.479213,68.509905
RD2107,49.68986,-10.31014,1,2.259721,69.566536
RD2108,42.675438,-17.324562,1,2.477334,56.51258
RD2109,55.195826,-4.804174,1,2.596249,77.820712
RD2110,51.570253,-8.429747,1,2.584294,69.658176
RD2111,78.188965,18.188965,0,3.202376,82.819742
RD2112,49.694899,-10.305101,1,2.590138,65.367012
RD2113,72.558795,12.558795,0,2.538678,63.516082
RD2114,74.469398,14.469398,0,2.930406,65.760977
RD2115,53.026772,-6.973228,1,2.547681,69.908494
RD2116,56.211686,-3.788314,1,2.76648,67.776595
RD2117,60.671342,0.671342,0,2.808091,70.931356
RD2118,69.164075,9.164075,0,2.873847,64.277465
RD2119,63.55395,3.55395,0,3.127967,73.78953
RD2120,65.446542,5.446542,0,3.270746,57.329255
RD2121,66.958431,6.958431,0,3.156176,67.268615
RD2122,64.141734,4.141734,0,3.38729,69.420897
RD2123,60.727886,0.727886,0,2.498943,69.964265
RD2124,46.046897,-13.953103,1,2.013967,70.652094
RD2125,61.285372,1.285372,0,2.427285,64.895705
RD2126,57.101861,-2.898139,1,2.512454,70.462264
RD2127,46.978806,-13.021194,1,2.233336,70.219601
RD2128,61.977479,1.977479,0,3.22082,67.0068
RD2129,73.921402,13.921402,0,2.910131,63.092997
RD2130,79.168924,19.168924,0,3.218939,82.49839
RD2131,60.869617,0.869617,0,2.654397,62.587116
RD2132,65.433826,5.433826,0,2.44096,74.844609
RD2133,41.097753,-18.902247,1,2.405088,85.58935
RD2134,57.786113,-2.213887,1,2.41767,71.262189
RD2135,56.003084,-3.996916,1,3.12418,68.319376
RD2136,70.736747,10.736747,0,3.103075,73.390794
RD2137,62.910322,2.910322,0,3.033995,62.83467
RD2138,43.114888,-16.885112,1,2.39356,67.057704
RD2139,50.706064,-9.293936,1,2.373814,66.306996
RD2140,63.003658,3.003658,0,2.92121,66.214216
RD2141,44.265402,-15.734598,1,2.090467,61.843708
RD2142,43.037562,-16.962438,1,2.41305,65.656539
RD2143,56.480775,-3.519225,1,2.487403,66.879494
RD2144,66.456053,6.456053,0,3.202268,67.939336
RD2145,49.771917,-10.228083,1,2.654012,57.768923
RD2146,70.143871,10.143871,0,2.870187,72.621389
RD2147,77.077101,17.077101,0,3.282298,73.596129
RD2148,49.199081,-10.800919,1,2.312811,67.814901
RD2149,69.738468,9.738468,0,3.168317,72.865622
RD2150,54.857803,-5.142197,1,2.826472,65.754235
RD2151,55.66098,-4.33902,1,2.656151,63.977199
RD2152,53.642895,-6.357105,1,2.443139,62.295126
RD2153,56.22792,-3.77208,1,2.88885,73.062162
RD2154,71.657664,11.657664,0,2.930742,65.927113
RD2155,60.516642,0.516642,0,3.128683,69.83798
RD2156,54.430381,-5.569619,1,2.435121,67.707577
RD2157,57.919669,-2.080331,1,2.511813,71.417172
RD2158,49.36726,-10.63274,1,2.494807,74.843692
RD2159,49.859705,-10.140295,1,2.117859,61.760265
RD2160,51.424442,-8.575558,1,2.41714,70.14926
RD2161,48.311918,-11.688082,1,2.370311,65.431852
RD2162,73.586677,13.586677,0,3.255525,80.181734
RD2163,66.91261,6.91261,0,2.773102,76.541176
RD2164,55.046511,-4.953489,1,2.4245,65.540048
RD2165,71.489041,11.489041,0,2.516272,79.668009
RD2166,69.513969,9.513969,0,3.326031,75.675263
RD2167,44.63623,-15.36377,1,1.977034,62.291196
RD2168,68.79448,8.79448,0,3.018704,67.909206
RD2169,60.102821,0.102821,0,2.991031,61.66945
RD2170,64.331059,4.331059,0,2.704497,77.399682
RD2171,58.551757,-1.448243,1,2.450295,66.295154
RD2172,50.151231,-9.848769,1,2.576496,74.958664
RD2173,68.348597,8.348597,0,2.896877,65.256008
RD2174,57.72687,-2.27313,1,2.960901,73.634735
RD2175,67.905246,7.905246,0,2.590657,81.288939
RD2176,63.289806,3.289806,0,2.33703,68.994201
RD2177,67.656491,7.656491,0,2.854469,68.74263
RD2178,53.911192,-6.088808,1,2.267295,63.823155
RD2179,52.659678,-7.340322,1,2.636024,73.36418
RD2180,57.598121,-2.401879,1,2.132664,65.697077
RD2181,40.000001,-19.999999,1,1.598331,67.664103
RD2182,67.696105,7.696105,0,2.799167,65.236524
RD2183,58.867571,-1.132429,1,3.010893,76.987437
RD2184,40.000001,-19.999999,1,2.062792,61.132832
RD2185,47.708807,-12.291193,1,2.014878,59.220716
RD2186,53.66091,-6.33909,1,2.608008,72.223224
RD2187,64.235098,4.235098,0,2.297542,64.826107
RD2188,41.978813,-18.021187,1,2.371179,56.953672
RD2189,48.984631,-11.015369,1,2.567984,62.70254
RD2190,74.301563,14.301563,0,3.232718,83.03041
RD2191,55.760872,-4.239128,1,2.473333,72.842309
RD2192,73.432503,13.432503,0,3.143198,79.019856
RD2193,59.18731,-0.81269,1,2.570564,66.199071
RD2194,68.419717,8.419717,0,2.4767,73.701422
RD2195,47.730093,-12.269907,1,3.21307,60.911413
RD2196,74.468766,14.468766,0,3.392617,72.277272
RD2197,60.029531,0.029531,0,2.222643,58.834572
RD2198,50.729989,-9.270011,1,3.119376,68.977824
RD2199,51.49944,-8.50056,1,2.113772,73.959353
RD2200,66.858842,6.858842,0,2.616448,77.578743
RD2201,41.07591,-18.92409,1,2.264877,67.855137
RD2202,75.543377,15.543377,0,2.807211,79.558324
RD2203,68.91983,8.91983,0,2.793382,68.052826
RD2204,54.812015,-5.187985,1,2.449874,74.857876
RD2205,72.044722,12.044722,0,2.829544,69.533841
RD2206,56.285404,-3.714596,1,2.759323,68.67022
RD2207,51.128282,-8.871718,1,2.205789,76.462533
RD2208,57.016486,-2.983514,1,2.545763,60.233994
RD2209,52.408119,-7.591881,1,3.095111,65.375025
RD2210,64.706291,4.706291,0,2.726634,75.896378
RD2211,63.220148,3.220148,0,2.777518,67.156566
RD2212,65.220442,5.220442,0,3.314942,69.594494
RD2213,70.788286,10.788286,0,2.846742,68.603908
RD2214,69.508464,9.508464,0,3.63959,63.576104
RD2215,62.224981,2.224981,0,2.872655,65.056432
RD2216,54.004433,-5.995567,1,2.210323,73.418175
RD2217,62.205236,2.205236,0,3.605061,70.185298
RD2218,64.745025,4.745025,0,2.684346,60.095942
RD2219,61.136282,1.136282,0,2.394588,62.589331
RD2220,70.323954,10.323954,0,3.049363,81.011631
RD2221,66.096165,6.096165,0,3.150445,72.795785
RD2222,55.554246,-4.445754,1,2.955364,67.257375
RD2223,59.864052,-0.135948,1,2.960977,63.862863
RD2224,62.738683,2.738683,0,3.172995,62.93286
RD2225,59.440524,-0.559476,1,3.009223,73.901199
RD2226,60.382929,0.382929,0,3.59497,70.914625
RD2227,54.497876,-5.502124,1,2.988557,72.519287
RD2228,53.728634,-6.271366,1,2.501197,67.560489
RD2229,58.857185,-1.142815,1,2.252711,64.904325
RD2230,61.468907,1.468907,0,2.661389,74.456014
RD2231,43.641462,-16.358538,1,1.791577,65.379985
RD2232,57.226887,-2.773113,1,1.958883,71.336861
RD2233,51.994772,-8.005228,1,2.768017,68.225432
RD2234,59.703816,-0.296184,1,2.689837,77.738517
RD2235,44.726467,-15.273533,1,2.469969,66.794021
RD2236,63.276237,3.276237,0,3.078669,70.749346
RD2237,63.503019,3.503019,0,3.232585,75.855874
RD2238,49.371385,-10.628615,1,2.728633,63.126211
RD2239,60.91975,0.91975,0,2.557192,63.874331
RD2240,76.522957,16.522957,0,3.568143,76.558076
RD2241,63.19744,3.19744,0,2.980963,64.819381
RD2242,53.193149,-6.806851,1,3.329398,61.296421
RD2243,75.62284,15.62284,0,3.474307,79.416226
RD2244,71.442755,11.442755,0,2.96667,66.509255
RD2245,62.577202,2.577202,0,2.819791,70.318367
RD2246,62.87056,2.87056,0,2.925962,64.811154
RD2247,55.306705,-4.693295,1,2.683842,66.497438
RD2248,49.470218,-10.529782,1,2.15148,66.595946
RD2249,63.658326,3.658326,0,2.869817,71.226211
RD2250,65.719304,5.719304,0,2.484617,73.007781
RD2251,58.837974,-1.162026,1,2.831708,82.247944
RD2252,61.023358,1.023358,0,2.856059,60.151265
RD2253,57.494563,-2.505437,1,2.496743,72.488553
RD2254,57.93781,-2.06219,1,2.476047,65.552486
RD2255,59.99341,-0.00659,1,2.52989,73.002272
RD2256,53.678008,-6.321992,1,2.64551,72.823658
RD2257,51.4975,-8.5025,1,2.33946,70.828226
RD2258,67.234138,7.234138,0,2.432058,62.237023
RD2259,64.861756,4.861756,0,2.489541,66.798267
RD2260,60.353288,0.353288,0,2.214027,66.122961
RD2261,72.752281,12.752281,0,3.024244,74.266529
RD2262,54.929706,-5.070294,1,2.06239,63.990419
RD2263,58.820308,-1.179692,1,2.502781,67.070848
RD2264,58.222397,-1.777603,1,2.563389,73.007971
RD2265,55.438678,-4.561322,1,2.928553,69.82602
RD2266,44.828147,-15.171853,1,1.987653,65.435492
RD2267,76.060455,16.060455,0,3.101718,78.538893
RD2268,43.716688,-16.283312,1,2.167548,59.086287
RD2269,52.993047,-7.006953,1,2.91194,68.514097
RD2270,66.019583,6.019583,0,2.948101,67.390561
RD2271,57.38125,-2.61875,1,2.053006,76.702942
RD2272,50.167174,-9.832826,1,2.111056,69.931657
RD2273,48.374596,-11.625404,1,1.945087,66.186459
RD2274,63.35335,3.35335,0,3.121906,72.641155
RD2275,60.549795,0.549795,0,2.448294,65.791426
RD2276,40.000001,-19.999999,1,2.335307,63.47169
RD2277,61.378005,1.378005,0,2.534352,66.987455
RD2278,59.684605,-0.315395,1,1.972816,81.842108
RD2279,70.185792,10.185792,0,3.097112,68.213396
RD2280,77.920677,17.920677,0,3.311612,78.057065
RD2281,73.531871,13.531871,0,3.233829,75.304587
RD2282,41.064357,-18.935643,1,2.050956,62.768262
RD2283,70.26027,10.26027,0,2.856461,79.04894
RD2284,45.033786,-14.966214,1,2.35565,67.227499
RD2285,43.495137,-16.504863,1,2.725512,65.269222
RD2286,43.768878,-16.231122,1,2.025217,65.503318
RD2287,67.73089,7.73089,0,2.728579,63.120308
RD2288,66.681828,6.681828,0,3.498084,68.539445
RD2289,60.622136,0.622136,0,3.014783,61.201908
RD2290,62.961634,2.961634,0,2.963734,75.827011
RD2291,59.158602,-0.841398,1,2.243298,66.264394
RD2292,72.503193,12.503193,0,2.546222,67.905672
RD2293,45.413686,-14.586314,1,2.579265,71.752706
RD2294,77.065675,17.065675,0,3.08846,72.083498
RD2295,53.324925,-6.675075,1,2.382693,71.638663
RD2296,77.086362,17.086362,0,2.397742,65.998598
RD2297,71.523019,11.523019,0,2.370887,65.062266
RD2298,56.517054,-3.482946,1,2.454134,63.102144
RD2299,41.348876,-18.651124,1,2.518154,70.498397
RD2300,58.005974,-1.994026,1,2.654475,61.875727
RD2301,47.399763,-12.600237,1,2.158263,59.733078
RD2302,63.859462,3.859462,0,2.821906,71.481272
RD2303,66.018623,6.018623,0,2.767573,53.757336
RD2304,60.525616,0.525616,0,2.746524,58.965626
RD2305,66.576781,6.576781,0,3.06184,67.557251
RD2306,53.869865,-6.130135,1,2.565543,70.073363
RD2307,57.335167,-2.664833,1,2.811466,74.185294
RD2308,71.830001,11.830001,0,2.883401,76.341315
RD2309,62.85606,2.85606,0,2.269708,63.986813
RD2310,69.147491,9.147491,0,3.362996,75.271226
RD2311,67.840436,7.840436,0,2.638132,66.218948
RD2312,59.950977,-0.049023,1,2.986611,65.529486
RD2313,58.177452,-1.822548,1,2.147324,71.164597
RD2314,63.798606,3.798606,0,2.710427,57.086642
RD2315,65.726189,5.726189,0,2.910326,69.813379
RD2316,68.156944,8.156944,0,2.900194,71.172349
RD2317,62.233032,2.233032,0,2.50751,62.514739
RD2318,60.228289,0.228289,0,2.302613,64.318266
RD2319,40.000001,-19.999999,1,1.958816,75.439724
RD2320,63.065983,3.065983,0,2.758371,68.956993
RD2321,50.55441,-9.44559,1,2.054887,64.557033
RD2322,61.987984,1.987984,0,2.78903,68.673577
RD2323,49.481463,-10.518537,1,2.292501,60.381036
RD2324,62.712612,2.712612,0,1.851368,67.401482
RD2325,79.999999,19.999999,0,3.290324,80.30061
RD2326,42.908529,-17.091471,1,2.305572,67.09698
RD2327,67.047304,7.047304,0,3.12521,75.211821
RD2328,76.19252,16.19252,0,2.878818,83.093344
RD2329,63.389507,3.389507,0,2.848206,58.805818
RD2330,55.38411,-4.61589,1,2.608894,64.304142
RD2331,54.848523,-5.151477,1,2.638166,70.468067
RD2332,40.21752,-19.78248,1,2.521023,65.926121
RD2333,42.001891,-17.998109,1,2.502993,67.717142
RD2334,63.785186,3.785186,0,2.936721,61.353034
RD2335,67.399879,7.399879,0,2.955132,69.254551
RD2336,58.496915,-1.503085,1,2.857515,69.54539
RD2337,52.174252,-7.825748,1,3.058206,71.397964
RD2338,58.042603,-1.957397,1,2.791841,82.247522
RD2339,65.071931,5.071931,0,2.991804,63.815598
RD2340,77.222486,17.222486,0,2.856428,83.153525
RD2341,56.367471,-3.632529,1,2.177894,61.456074
RD2342,45.936557,-14.063443,1,2.173679,62.996893
RD2343,73.0827,13.0827,0,2.848543,71.131056
RD2344,59.873813,-0.126187,1,2.519877,67.093812
RD2345,50.569547,-9.430453,1,2.807823,65.561904
RD2346,40.000001,-19.999999,1,1.86976,64.684504
RD2347,79.845919,19.845919,0,3.167784,79.054963
RD2348,53.620107,-6.379893,1,2.362571,73.780102
RD2349,67.209865,7.209865,0,3.191242,74.109547
RD2350,70.662991,10.662991,0,2.918439,67.981991
RD2351,76.841143,16.841143,0,3.410981,81.121903
RD2352,59.967381,-0.032619,1,2.732849,76.525396
RD2353,51.518843,-8.481157,1,2.577706,75.741499
RD2354,57.92698,-2.07302,1,2.366593,70.424163
RD2355,58.359574,-1.640426,1,2.337416,67.964406
RD2356,70.921132,10.921132,0,2.839974,88.782329
RD2357,61.778729,1.778729,0,2.499131,69.729437
RD2358,73.347498,13.347498,0,2.791237,70.615802
RD2359,79.999999,19.999999,0,3.745139,85.563442
RD2360,66.887481,6.887481,0,3.712987,75.694912
RD2361,71.562061,11.562061,0,2.558388,77.57009
RD2362,69.592696,9.592696,0,3.517246,76.900391
RD2363,56.858652,-3.141348,1,2.880226,77.024342
RD2364,69.265265,9.265265,0,3.206379,71.932923
RD2365,57.221563,-2.778437,1,2.473761,65.497684
RD2366,74.735154,14.735154,0,3.741965,78.974691
RD2367,61.671937,1.671937,0,3.171808,60.387744
RD2368,79.059656,19.059656,0,3.174935,78.538685
RD2369,44.626443,-15.373557,1,2.546388,71.645664
RD2370,54.689265,-5.310735,1,2.582715,70.860019
RD2371,54.379735,-5.620265,1,2.543823,75.740026
RD2372,63.679816,3.679816,0,2.847322,71.128388
RD2373,50.626699,-9.373301,1,2.68365,72.359258
RD2374,48.675339,-11.324661,1,2.634288,71.836406
RD2375,67.803325,7.803325,0,2.624311,67.655292
RD2376,40.000001,-19.999999,1,2.613921,65.630407
RD2377,61.153188,1.153188,0,2.854213,69.954979
RD2378,46.738494,-13.261506,1,2.400685,63.012638
RD2379,54.674955,-5.325045,1,2.574913,67.528592
RD2380,53.874794,-6.125206,1,2.27297,68.286754
RD2381,70.039726,10.039726,0,2.93693,69.783707
RD2382,48.595624,-11.404376,1,2.54606,64.757414
RD2383,70.921401,10.921401,0,2.689903,70.57235
RD2384,64.550564,4.550564,0,2.702491,69.755748
RD2385,66.555576,6.555576,0,2.948864,63.652064
RD2386,46.771955,-13.228045,1,2.808278,69.55405
RD2387,62.294566,2.294566,0,2.730431,63.515071
RD2388,53.730956,-6.269044,1,2.501624,75.672336
RD2389,61.652052,1.652052,0,2.572603,61.013079
RD2390,50.326171,-9.673829,1,2.627596,61.38133
RD2391,50.898301,-9.101699,1,2.254212,72.03662
RD2392,52.98226,-7.01774,1,3.192052,72.371708
RD2393,44.954293,-15.045707,1,2.135912,69.878258
RD2394,64.299236,4.299236,0,2.59926,71.341172
RD2395,77.626055,17.626055,0,3.476072,80.367009
RD2396,52.967024,-7.032976,1,2.082366,74.212707
RD2397,58.795057,-1.204943,1,2.935524,72.48785
RD2398,57.452067,-2.547933,1,2.677046,72.026294
RD2399,55.882141,-4.117859,1,2.627253,70.968357
RD2400,40.000001,-19.999999,1,2.694721,70.550637
RD2401,66.191479,6.191479,0,3.029226,65.119879
RD2402,63.734345,3.734345,0,2.101374,70.377194
RD2403,62.058259,2.058259,0,2.935622,60.900883
RD2404,70.096003,10.096003,0,3.17696,82.519067
RD2405,57.012273,-2.987727,1,2.492455,65.560114
RD2406,73.978963,13.978963,0,3.747343,77.335834
RD2407,57.557166,-2.442834,1,2.759319,78.170082
RD2408,49.947746,-10.052254,1,2.443161,59.57999
RD2409,52.442517,-7.557483,1,3.094621,71.893545
RD2410,60.181472,0.181472,0,2.415016,66.944899
RD2411,48.40294,-11.59706,1,2.876822,68.225909
RD2412,59.664954,-0.335046,1,2.753884,63.503326
RD2413,65.483104,5.483104,0,3.096109,73.007393
RD2414,58.158724,-1.841276,1,2.853176,65.591674
RD2415,70.867695,10.867695,0,2.843653,69.93581
RD2416,60.845799,0.845799,0,3.185135,73.252608
RD2417,59.851871,-0.148129,1,3.449861,63.852301
RD2418,60.609026,0.609026,0,2.484934,65.895455
RD2419,66.00824,6.00824,0,2.88733,70.955592
RD2420,64.774955,4.774955,0,2.787404,71.78317
RD2421,70.433432,10.433432,0,3.481812,74.466246
RD2422,57.113191,-2.886809,1,2.386702,71.168393
RD2423,79.999999,19.999999,0,3.276418,80.431872
RD2424,72.861926,12.861926,0,3.025401,70.566844
RD2425,79.999999,19.999999,0,3.04146,72.916969
RD2426,50.86077,-9.13923,1,2.514391,68.023712
RD2427,75.884168,15.884168,0,2.930156,74.985749
RD2428,78.666559,18.666559,0,3.331594,77.737494
RD2429,63.983762,3.983762,0,3.014298,69.848396
RD2430,66.208215,6.208215,0,3.274373,65.981805
RD2431,53.773317,-6.226683,1,2.334936,66.760117
RD2432,57.977146,-2.022854,1,2.897573,67.267219
RD2433,64.982428,4.982428,0,3.00353,65.256252
RD2434,59.880025,-0.119975,1,2.35825,75.900362
RD2435,69.781474,9.781474,0,3.554047,74.46827
RD2436,73.112915,13.112915,0,3.099189,72.936943
RD2437,67.472974,7.472974,0,2.853015,69.995917
RD2438,43.455087,-16.544913,1,2.350538,64.673594
RD2439,79.999999,19.999999,0,3.07613,81.168796
RD2440,48.463433,-11.536567,1,3.067147,64.613556
RD2441,58.171833,-1.828167,1,2.769937,69.782128
RD2442,57.568116,-2.431884,1,3.236605,65.258983
RD2443,64.749237,4.749237,0,3.055487,66.921121
RD2444,67.784534,7.784534,0,2.741662,75.681386
RD2445,79.999999,19.999999,0,2.916583,77.740275
RD2446,67.46462,7.46462,0,2.955491,69.144603
RD2447,55.257691,-4.742309,1,2.946785,72.838275
RD2448,52.304417,-7.695583,1,2.466651,68.163351
RD2449,65.2528,5.2528,0,2.314083,62.545737
RD2450,57.33575,-2.66425,1,2.356293,68.048457
RD2451,57.080012,-2.919988,1,2.995873,75.158758
RD2452,42.630398,-17.369602,1,2.276221,61.60211
RD2453,71.137171,11.137171,0,2.365103,70.938459
RD2454,56.607183,-3.392817,1,2.606182,68.433502
RD2455,50.462993,-9.537007,1,2.479206,64.584109
RD2456,56.238889,-3.761111,1,2.402037,78.905037
RD2457,66.989802,6.989802,0,3.731612,72.460848
RD2458,59.34226,-0.65774,1,2.727519,66.742855
RD2459,79.999999,19.999999,0,3.208559,77.814252
RD2460,66.360954,6.360954,0,3.078233,77.52134
RD2461,68.426973,8.426973,0,2.873402,79.303654
RD2462,61.51914,1.51914,0,3.039465,64.644397
RD2463,66.003599,6.003599,0,3.69292,64.861809
RD2464,59.283982,-0.716018,1,2.489318,77.463764
RD2465,55.505374,-4.494626,1,2.658548,66.200752
RD2466,51.775637,-8.224363,1,2.658448,65.767594
RD2467,71.275087,11.275087,0,3.584035,82.299422
RD2468,65.493375,5.493375,0,3.181656,62.32497
RD2469,56.558559,-3.441441,1,3.391424,66.940259
RD2470,55.598233,-4.401767,1,3.238316,62.713791
RD2471,65.696369,5.696369,0,2.320608,69.314808
RD2472,69.673797,9.673797,0,2.983947,72.325367
RD2473,58.122759,-1.877241,1,2.649177,76.900117
RD2474,55.756423,-4.243577,1,2.759869,74.604326
RD2475,63.549344,3.549344,0,2.748317,74.686139
RD2476,58.8426,-1.1574,1,2.946555,77.696882
RD2477,79.241953,19.241953,0,3.89663,79.622683
RD2478,68.85226,8.85226,0,2.875491,69.783307
RD2479,66.006435,6.006435,0,2.341756,73.31695
RD2480,65.057002,5.057002,0,3.205273,71.492496
RD2481,47.740811,-12.259189,1,3.148106,73.809011
RD2482,52.71924,-7.28076,1,2.618004,71.120151
RD2483,64.909485,4.909485,0,3.067262,64.601173
RD2484,57.049389,-2.950611,1,2.272395,67.465673
RD2485,51.609778,-8.390222,1,3.07238,64.627166
RD2486,65.740941,5.740941,0,2.650533,65.046621
RD2487,43.109615,-16.890385,1,2.398339,60.049283
RD2488,55.833077,-4.166923,1,2.390228,61.145014
RD2489,74.604908,14.604908,0,3.094935,75.020228
RD2490,71.092592,11.092592,0,3.267341,67.202712
RD2491,45.832805,-14.167195,1,2.141158,58.319929
RD2492,50.43872,-9.56128,1,2.639714,65.484875
RD2493,61.510812,1.510812,0,2.680579,63.585067
RD2494,75.108834,15.108834,0,2.919968,76.613624
RD2495,69.626968,9.626968,0,3.131626,72.176393
RD2496,65.466554,5.466554,0,3.116145,71.601553
RD2497,76.077827,16.077827,0,3.511261,76.793342
RD2498,48.816413,-11.183587,1,2.242269,73.745473
RD2499,70.654471,10.654471,0,3.583738,76.529116
RD2500,67.000675,7.000675,0,3.389221,75.444826
RD2501,51.754383,-8.245617,1,2.58326,67.668232
RD2502,50.37823,-9.62177,1,2.386616,74.3497
RD2503,59.0219,-0.9781,1,2.529027,73.07479
RD2504,64.707977,4.707977,0,2.737855,69.201928
RD2505,67.752441,7.752441,0,3.15038,67.023057
RD2506,54.2808,-5.7192,1,2.549159,54.553793
RD2507,68.661357,8.661357,0,3.342441,74.089679
RD2508,71.103974,11.103974,0,2.361569,70.258396
RD2509,58.94412,-1.05588,1,3.496185,81.110198
RD2510,71.358154,11.358154,0,3.114116,73.948478
RD2511,61.017729,1.017729,0,2.908159,68.959186
RD2512,53.351167,-6.648833,1,2.934797,69.806743
RD2513,55.646451,-4.353549,1,2.404267,65.859527
RD2514,50.56481,-9.43519,1,2.516996,67.825825
RD2515,70.175253,10.175253,0,2.638255,73.306806
RD2516,64.73902,4.73902,0,2.959149,72.970489
RD2517,46.428916,-13.571084,1,2.169862,66.047734
RD2518,75.559834,15.559834,0,2.918233,80.792136
RD2519,67.01406,7.01406,0,2.356478,73.49314
RD2520,60.406544,0.406544,0,3.313945,59.557098
RD2521,69.261523,9.261523,0,2.944675,70.952564
RD2522,70.968691,10.968691,0,2.710704,71.749833
RD2523,72.706046,12.706046,0,2.404996,74.274242
RD2524,57.529028,-2.470972,1,2.686549,67.321328
RD2525,58.83276,-1.16724,1,2.487395,65.020878
RD2526,52.3569,-7.6431,1,2.495936,64.333063
RD2527,59.25575,-0.74425,1,2.717092,71.121002
RD2528,79.999999,19.999999,0,3.189971,81.844466
RD2529,45.742637,-14.257363,1,2.480534,69.703764
RD2530,66.221108,6.221108,0,3.4031,69.181062
RD2531,40.000001,-19.999999,1,2.180045,64.986127
RD2532,48.445743,-11.554257,1,2.92823,62.476326
RD2533,46.493267,-13.506733,1,2.304621,70.91718
